"plot","yr.m","ppt","yr","mon","season"
"TM","2018-04",0,2018,4,2018
"TM","2018-05",0.53,2018,5,2018
"TM","2018-06",13,2018,6,2018
"TM","2018-07",21.5,2018,7,2018
"TM","2018-08",47.16,2018,8,2019
"TM","2018-09",10.64,2018,9,2019
"TM","2018-10",61.95,2018,10,2019
"TM","2018-11",10.93,2018,11,2019
"TM","2018-12",12.44,2018,12,2019
"TM","2019-01",29.66,2019,1,2019
"TM","2019-02",110.54,2019,2,2019
"TM","2019-03",18.46,2019,3,2019
"TM","2019-04",4.7,2019,4,2019
"TM","2019-05",1.64,2019,5,2019
"TM","2019-06",0,2019,6,2019
"TM","2019-07",26.47,2019,7,2019
"TM","2019-08",9.43,2019,8,2020
"TM","2019-09",37.6,2019,9,2020
"TM","2019-10",0,2019,10,2020
"TM","2019-11",80.63,2019,11,2020
"TM","2019-12",55.56,2019,12,2020
"TM","2020-01",8.91,2020,1,2020
"TM","2020-02",32.91,2020,2,2020
"TM","2020-03",52.14,2020,3,2020
"TM","2020-04",0,2020,4,2020
"TM","2020-05",0.58,2020,5,2020
"TM","2020-06",0,2020,6,2020
"TM","2020-07",0,2020,7,2020
"WM","1985-01",39.53,1985,1,1985
"WM","1985-02",41.65,1985,2,1985
"WM","1985-03",22.09,1985,3,1985
"WM","1985-04",14.26,1985,4,1985
"WM","1985-05",0,1985,5,1985
"WM","1985-06",0,1985,6,1985
"WM","1985-07",43.12,1985,7,1985
"WM","1985-08",29.38,1985,8,1986
"WM","1985-09",31.34,1985,9,1986
"WM","1985-10",34.71,1985,10,1986
"WM","1985-11",113.22,1985,11,1986
"WM","1985-12",15.48,1985,12,1986
"WM","1986-01",12.47,1986,1,1986
"WM","1986-02",30.06,1986,2,1986
"WM","1986-03",63.94,1986,3,1986
"WM","1986-04",2.85,1986,4,1986
"WM","1986-05",6.85,1986,5,1986
"WM","1986-06",16.72,1986,6,1986
"WM","1986-07",50.52,1986,7,1986
"WM","1986-08",54.86,1986,8,1987
"WM","1986-09",40.3,1986,9,1987
"WM","1986-10",23.99,1986,10,1987
"WM","1986-11",11.37,1986,11,1987
"WM","1986-12",35.95,1986,12,1987
"WM","1987-01",35.4,1987,1,1987
"WM","1987-02",55.14,1987,2,1987
"WM","1987-03",13.84,1987,3,1987
"WM","1987-04",6.76,1987,4,1987
"WM","1987-05",12.27,1987,5,1987
"WM","1987-06",6.34,1987,6,1987
"WM","1987-07",27.13,1987,7,1987
"WM","1987-08",52.9,1987,8,1988
"WM","1987-09",30.65,1987,9,1988
"WM","1987-10",63.08,1987,10,1988
"WM","1987-11",74.12,1987,11,1988
"WM","1987-12",46.9,1987,12,1988
"WM","1988-01",47.38,1988,1,1988
"WM","1988-02",25.12,1988,2,1988
"WM","1988-03",8.38,1988,3,1988
"WM","1988-04",65.73,1988,4,1988
"WM","1988-05",0,1988,5,1988
"WM","1988-06",5.36,1988,6,1988
"WM","1988-07",28.87,1988,7,1988
"WM","1988-08",126.03,1988,8,1989
"WM","1988-09",1.67,1988,9,1989
"WM","1988-10",17.55,1988,10,1989
"WM","1988-11",23.06,1988,11,1989
"WM","1988-12",5.13,1988,12,1989
"WM","1989-01",66.87,1989,1,1989
"WM","1989-02",6.38,1989,2,1989
"WM","1989-03",36.36,1989,3,1989
"WM","1989-04",0,1989,4,1989
"WM","1989-05",6.79,1989,5,1989
"WM","1989-06",0,1989,6,1989
"WM","1989-07",55.3,1989,7,1989
"WM","1989-08",32.48,1989,8,1990
"WM","1989-09",5.03,1989,9,1990
"WM","1989-10",34.83,1989,10,1990
"WM","1989-11",0,1989,11,1990
"WM","1989-12",14.97,1989,12,1990
"WM","1990-01",47.63,1990,1,1990
"WM","1990-02",27.11,1990,2,1990
"WM","1990-03",35.86,1990,3,1990
"WM","1990-04",11.06,1990,4,1990
"WM","1990-05",6.56,1990,5,1990
"WM","1990-06",10.41,1990,6,1990
"WM","1990-07",90.98,1990,7,1990
"WM","1990-08",64.48,1990,8,1991
"WM","1990-09",60.56,1990,9,1991
"WM","1990-10",13.94,1990,10,1991
"WM","1990-11",16.79,1990,11,1991
"WM","1990-12",18.76,1990,12,1991
"WM","1991-01",26.8,1991,1,1991
"WM","1991-02",40.83,1991,2,1991
"WM","1991-03",159.95,1991,3,1991
"WM","1991-04",0,1991,4,1991
"WM","1991-05",0,1991,5,1991
"WM","1991-06",1.85,1991,6,1991
"WM","1991-07",14.16,1991,7,1991
"WM","1991-08",43.91,1991,8,1992
"WM","1991-09",17.28,1991,9,1992
"WM","1991-10",16.97,1991,10,1992
"WM","1991-11",44.54,1991,11,1992
"WM","1991-12",57.37,1991,12,1992
"WM","1992-01",53.98,1992,1,1992
"WM","1992-02",98.43,1992,2,1992
"WM","1992-03",90.29,1992,3,1992
"WM","1992-04",21.42,1992,4,1992
"WM","1992-05",48.46,1992,5,1992
"WM","1992-06",2.93,1992,6,1992
"WM","1992-07",45.11,1992,7,1992
"WM","1992-08",105.04,1992,8,1993
"WM","1992-09",16.76,1992,9,1993
"WM","1992-10",8.47,1992,10,1993
"WM","1992-11",0,1992,11,1993
"WM","1992-12",121.46,1992,12,1993
"WM","1993-01",231.54,1993,1,1993
"WM","1993-02",150.93,1993,2,1993
"WM","1993-03",31.44,1993,3,1993
"WM","1993-04",0,1993,4,1993
"WM","1993-05",3.35,1993,5,1993
"WM","1993-06",1.77,1993,6,1993
"WM","1993-07",0,1993,7,1993
"WM","1993-08",46.37,1993,8,1994
"WM","1993-09",5.1,1993,9,1994
"WM","1993-10",34.98,1993,10,1994
"WM","1993-11",57.83,1993,11,1994
"WM","1993-12",12.53,1993,12,1994
"WM","1994-01",2.59,1994,1,1994
"WM","1994-02",38.82,1994,2,1994
"WM","1994-03",39.15,1994,3,1994
"WM","1994-04",7.18,1994,4,1994
"WM","1994-05",12.34,1994,5,1994
"WM","1994-06",4.43,1994,6,1994
"WM","1994-07",27.13,1994,7,1994
"WM","1994-08",41.76,1994,8,1995
"WM","1994-09",28.71,1994,9,1995
"WM","1994-10",20.23,1994,10,1995
"WM","1994-11",13.28,1994,11,1995
"WM","1994-12",78.2,1994,12,1995
"WM","1995-01",123.21,1995,1,1995
"WM","1995-02",78.09,1995,2,1995
"WM","1995-03",52.84,1995,3,1995
"WM","1995-04",23.92,1995,4,1995
"WM","1995-05",1.49,1995,5,1995
"WM","1995-06",3.09,1995,6,1995
"WM","1995-07",6.16,1995,7,1995
"WM","1995-08",57.94,1995,8,1996
"WM","1995-09",22.27,1995,9,1996
"WM","1995-10",0,1995,10,1996
"WM","1995-11",35.07,1995,11,1996
"WM","1995-12",0.73,1995,12,1996
"WM","1996-01",2.12,1996,1,1996
"WM","1996-02",26.13,1996,2,1996
"WM","1996-03",20.78,1996,3,1996
"WM","1996-04",0,1996,4,1996
"WM","1996-05",0,1996,5,1996
"WM","1996-06",0,1996,6,1996
"WM","1996-07",55.4,1996,7,1996
"WM","1996-08",29.85,1996,8,1997
"WM","1996-09",52.59,1996,9,1997
"WM","1996-10",4.05,1996,10,1997
"WM","1996-11",5.66,1996,11,1997
"WM","1996-12",5.28,1996,12,1997
"WM","1997-01",52.84,1997,1,1997
"WM","1997-02",34.69,1997,2,1997
"WM","1997-03",0,1997,3,1997
"WM","1997-04",29.1,1997,4,1997
"WM","1997-05",2.62,1997,5,1997
"WM","1997-06",0,1997,6,1997
"WM","1997-07",2.89,1997,7,1997
"WM","1997-08",33.53,1997,8,1998
"WM","1997-09",99.39,1997,9,1998
"WM","1997-10",2.59,1997,10,1998
"WM","1997-11",4.16,1997,11,1998
"WM","1997-12",58.52,1997,12,1998
"WM","1998-01",17.9,1998,1,1998
"WM","1998-02",122.68,1998,2,1998
"WM","1998-03",66.06,1998,3,1998
"WM","1998-04",17.81,1998,4,1998
"WM","1998-05",6,1998,5,1998
"WM","1998-06",0,1998,6,1998
"WM","1998-07",45.89,1998,7,1998
"WM","1998-08",59.07,1998,8,1999
"WM","1998-09",38.38,1998,9,1999
"WM","1998-10",28.62,1998,10,1999
"WM","1998-11",20,1998,11,1999
"WM","1998-12",12.85,1998,12,1999
"WM","1999-01",2.01,1999,1,1999
"WM","1999-02",10.89,1999,2,1999
"WM","1999-03",7.33,1999,3,1999
"WM","1999-04",48.35,1999,4,1999
"WM","1999-05",0,1999,5,1999
"WM","1999-06",10.59,1999,6,1999
"WM","1999-07",98.25,1999,7,1999
"WM","1999-08",46.95,1999,8,2000
"WM","1999-09",65.17,1999,9,2000
"WM","1999-10",0,1999,10,2000
"WM","1999-11",0,1999,11,2000
"WM","1999-12",0,1999,12,2000
"WM","2000-01",4.5,2000,1,2000
"WM","2000-02",25.45,2000,2,2000
"WM","2000-03",72.38,2000,3,2000
"WM","2000-04",1.95,2000,4,2000
"WM","2000-05",0,2000,5,2000
"WM","2000-06",23.23,2000,6,2000
"WM","2000-07",2.85,2000,7,2000
"WM","2000-08",92.38,2000,8,2001
"WM","2000-09",0,2000,9,2001
"WM","2000-10",167.8,2000,10,2001
"WM","2000-11",10.31,2000,11,2001
"WM","2000-12",0.42,2000,12,2001
"WM","2001-01",61.42,2001,1,2001
"WM","2001-02",36.66,2001,2,2001
"WM","2001-03",71.72,2001,3,2001
"WM","2001-04",17.64,2001,4,2001
"WM","2001-05",1.21,2001,5,2001
"WM","2001-06",1.02,2001,6,2001
"WM","2001-07",25.02,2001,7,2001
"WM","2001-08",35.78,2001,8,2002
"WM","2001-09",2.75,2001,9,2002
"WM","2001-10",7.61,2001,10,2002
"WM","2001-11",4.89,2001,11,2002
"WM","2001-12",14.44,2001,12,2002
"WM","2002-01",1.97,2002,1,2002
"WM","2002-02",0,2002,2,2002
"WM","2002-03",0.88,2002,3,2002
"WM","2002-04",2.36,2002,4,2002
"WM","2002-05",0,2002,5,2002
"WM","2002-06",0,2002,6,2002
"WM","2002-07",21.83,2002,7,2002
"WM","2002-08",2.07,2002,8,2003
"WM","2002-09",58.89,2002,9,2003
"WM","2002-10",33.06,2002,10,2003
"WM","2002-11",11.41,2002,11,2003
"WM","2002-12",12.25,2002,12,2003
"WM","2003-01",12.53,2003,1,2003
"WM","2003-02",124.53,2003,2,2003
"WM","2003-03",49.86,2003,3,2003
"WM","2003-04",5.86,2003,4,2003
"WM","2003-05",0,2003,5,2003
"WM","2003-06",0,2003,6,2003
"WM","2003-07",21.24,2003,7,2003
"WM","2003-08",84.92,2003,8,2004
"WM","2003-09",17.42,2003,9,2004
"WM","2003-10",27.76,2003,10,2004
"WM","2003-11",42.22,2003,11,2004
"WM","2003-12",10.47,2003,12,2004
"WM","2004-01",7.38,2004,1,2004
"WM","2004-02",43.24,2004,2,2004
"WM","2004-03",48.01,2004,3,2004
"WM","2004-04",56.42,2004,4,2004
"WM","2004-05",0,2004,5,2004
"WM","2004-06",0,2004,6,2004
"WM","2004-07",38.88,2004,7,2004
"WM","2004-08",37.58,2004,8,2005
"WM","2004-09",25.67,2004,9,2005
"WM","2004-10",64.68,2004,10,2005
"WM","2004-11",77.55,2004,11,2005
"WM","2004-12",81.5,2004,12,2005
"WM","2005-01",81.82,2005,1,2005
"WM","2005-02",175,2005,2,2005
"WM","2005-03",17.84,2005,3,2005
"WM","2005-04",10.76,2005,4,2005
"WM","2005-05",0,2005,5,2005
"WM","2005-06",0.58,2005,6,2005
"WM","2005-07",71.03,2005,7,2005
"WM","2005-08",54.69,2005,8,2006
"WM","2005-09",1.24,2005,9,2006
"WM","2005-10",11.93,2005,10,2006
"WM","2005-11",24.26,2005,11,2006
"WM","2005-12",0,2005,12,2006
"WM","2006-01",0,2006,1,2006
"WM","2006-02",0,2006,2,2006
"WM","2006-03",38.92,2006,3,2006
"WM","2006-04",0,2006,4,2006
"WM","2006-05",0,2006,5,2006
"WM","2006-06",10.27,2006,6,2006
"WM","2006-07",9.33,2006,7,2006
"WM","2006-08",37.19,2006,8,2007
"WM","2006-09",56.68,2006,9,2007
"WM","2006-10",16.12,2006,10,2007
"WM","2006-11",0,2006,11,2007
"WM","2006-12",7.01,2006,12,2007
"WM","2007-01",18.3,2007,1,2007
"WM","2007-02",38.7,2007,2,2007
"WM","2007-03",30.65,2007,3,2007
"WM","2007-04",1.74,2007,4,2007
"WM","2007-05",0,2007,5,2007
"WM","2007-06",0,2007,6,2007
"WM","2007-07",21.98,2007,7,2007
"WM","2007-08",28,2007,8,2008
"WM","2007-09",34.76,2007,9,2008
"WM","2007-10",0,2007,10,2008
"WM","2007-11",0,2007,11,2008
"WM","2007-12",85.19,2007,12,2008
"WM","2008-01",85.17,2008,1,2008
"WM","2008-02",28.15,2008,2,2008
"WM","2008-03",0.41,2008,3,2008
"WM","2008-04",0,2008,4,2008
"WM","2008-05",16.78,2008,5,2008
"WM","2008-06",0,2008,6,2008
"WM","2008-07",60.88,2008,7,2008
"WM","2008-08",48.39,2008,8,2009
"WM","2008-09",24.4,2008,9,2009
"WM","2008-10",0,2008,10,2009
"WM","2008-11",36.79,2008,11,2009
"WM","2008-12",73.45,2008,12,2009
"WM","2009-01",3.82,2009,1,2009
"WM","2009-02",36.46,2009,2,2009
"WM","2009-03",0,2009,3,2009
"WM","2009-04",19.1,2009,4,2009
"WM","2009-05",10.62,2009,5,2009
"WM","2009-06",0.06,2009,6,2009
"WM","2009-07",23.19,2009,7,2009
"WM","2009-08",5.56,2009,8,2010
"WM","2009-09",9.53,2009,9,2010
"WM","2009-10",0.31,2009,10,2010
"WM","2009-11",1.05,2009,11,2010
"WM","2009-12",48.13,2009,12,2010
"WM","2010-01",148.14,2010,1,2010
"WM","2010-02",54.23,2010,2,2010
"WM","2010-03",44.62,2010,3,2010
"WM","2010-04",0,2010,4,2010
"WM","2010-05",0,2010,5,2010
"WM","2010-06",0,2010,6,2010
"WM","2010-07",35.68,2010,7,2010
"WM","2010-08",53.24,2010,8,2011
"WM","2010-09",0.03,2010,9,2011
"WM","2010-10",32.43,2010,10,2011
"WM","2010-11",2.99,2010,11,2011
"WM","2010-12",73.66,2010,12,2011
"WM","2011-01",0,2011,1,2011
"WM","2011-02",28.07,2011,2,2011
"WM","2011-03",13.2,2011,3,2011
"WM","2011-04",15.04,2011,4,2011
"WM","2011-05",1.16,2011,5,2011
"WM","2011-06",0,2011,6,2011
"WM","2011-07",34.72,2011,7,2011
"WM","2011-08",6.93,2011,8,2012
"WM","2011-09",2.67,2011,9,2012
"WM","2011-10",5.97,2011,10,2012
"WM","2011-11",14.31,2011,11,2012
"WM","2011-12",50.91,2011,12,2012
"WM","2012-01",1.02,2012,1,2012
"WM","2012-02",0.48,2012,2,2012
"WM","2012-03",35.1,2012,3,2012
"WM","2012-04",4.2,2012,4,2012
"WM","2012-05",0,2012,5,2012
"WM","2012-06",0,2012,6,2012
"WM","2012-07",89,2012,7,2012
"WM","2012-08",70.59,2012,8,2013
"WM","2012-09",21.03,2012,9,2013
"WM","2012-10",6.91,2012,10,2013
"WM","2012-11",6.26,2012,11,2013
"WM","2012-12",30.25,2012,12,2013
"WM","2013-01",50.91,2013,1,2013
"WM","2013-02",15.61,2013,2,2013
"WM","2013-03",21.43,2013,3,2013
"WM","2013-04",0,2013,4,2013
"WM","2013-05",0,2013,5,2013
"WM","2013-06",0,2013,6,2013
"WM","2013-07",43.86,2013,7,2013
"WM","2013-08",24.66,2013,8,2014
"WM","2013-09",49.8,2013,9,2014
"WM","2013-10",3.33,2013,10,2014
"WM","2013-11",61.84,2013,11,2014
"WM","2013-12",17.57,2013,12,2014
"WM","2014-01",0,2014,1,2014
"WM","2014-02",0,2014,2,2014
"WM","2014-03",43.59,2014,3,2014
"WM","2014-04",0.76,2014,4,2014
"WM","2014-05",0,2014,5,2014
"WM","2014-06",0,2014,6,2014
"WM","2014-07",22.09,2014,7,2014
"WM","2014-08",109.88,2014,8,2015
"WM","2014-09",71.8,2014,9,2015
"WM","2014-10",21.61,2014,10,2015
"WM","2014-11",0.06,2014,11,2015
"WM","2014-12",46.16,2014,12,2015
"WM","2015-01",48.77,2015,1,2015
"WM","2015-02",5.59,2015,2,2015
"WM","2015-03",44.97,2015,3,2015
"WM","2015-04",12.94,2015,4,2015
"WM","2015-05",20.81,2015,5,2015
"WM","2015-06",8.65,2015,6,2015
"WM","2015-07",50.25,2015,7,2015
"WM","2015-08",23.17,2015,8,2016
"WM","2015-09",28.4,2015,9,2016
"WM","2015-10",80.81,2015,10,2016
"WM","2015-11",34.73,2015,11,2016
"WM","2015-12",11.03,2015,12,2016
"WM","2016-01",68.81,2016,1,2016
"WM","2016-02",6.2,2016,2,2016
"WM","2016-03",0,2016,3,2016
"WM","2016-04",16.58,2016,4,2016
"WM","2016-05",13.64,2016,5,2016
"WM","2016-06",4.31,2016,6,2016
"WM","2016-07",23.19,2016,7,2016
"WM","2016-08",88.83,2016,8,2017
"WM","2016-09",17.24,2016,9,2017
"WM","2016-10",1.41,2016,10,2017
"WM","2016-11",41.29,2016,11,2017
"WM","2016-12",84.31,2016,12,2017
"WM","2017-01",72.62,2017,1,2017
"WM","2017-02",89.16,2017,2,2017
"WM","2017-03",15.19,2017,3,2017
"WM","2017-04",0,2017,4,2017
"WM","2017-05",4.64,2017,5,2017
"WM","2017-06",0,2017,6,2017
"WM","2017-07",94.52,2017,7,2017
"WM","2017-08",27.72,2017,8,2018
"WM","2017-09",13.07,2017,9,2018
"WM","2017-10",0,2017,10,2018
"WM","2017-11",0,2017,11,2018
"WM","2017-12",0,2017,12,2018
"WM","2018-01",23.03,2018,1,2018
"WM","2018-02",22.5,2018,2,2018
"WM","2018-03",13.7,2018,3,2018
"WM","2018-04",0,2018,4,2018
"WM","2018-05",0.82,2018,5,2018
"WM","2018-06",11.69,2018,6,2018
"WM","2018-07",52.27,2018,7,2018
"WM","2018-08",58.43,2018,8,2019
"WM","2018-09",1.13,2018,9,2019
"WM","2018-10",121.89,2018,10,2019
"WM","2018-11",8.25,2018,11,2019
"WM","2018-12",5.37,2018,12,2019
"WM","2019-01",57.3,2019,1,2019
"WM","2019-02",103.53,2019,2,2019
"WM","2019-03",23.77,2019,3,2019
"WM","2019-04",6.07,2019,4,2019
"WM","2019-05",12.44,2019,5,2019
"WM","2019-06",0,2019,6,2019
"WM","2019-07",14.37,2019,7,2019
"WM","2019-08",10.93,2019,8,2020
"WM","2019-09",79.9,2019,9,2020
"WM","2019-10",0,2019,10,2020
"WM","2019-11",80.75,2019,11,2020
"WM","2019-12",62.93,2019,12,2020
"WM","2020-01",1.82,2020,1,2020
"WM","2020-02",48.38,2020,2,2020
"WM","2020-03",100.07,2020,3,2020
"WM","2020-04",3.29,2020,4,2020
"WM","2020-05",0,2020,5,2020
"WM","2020-06",0,2020,6,2020
"WM","2020-07",3.01,2020,7,2020
"WS","1985-01",26.89,1985,1,1985
"WS","1985-02",13.25,1985,2,1985
"WS","1985-03",6.72,1985,3,1985
"WS","1985-04",3.77,1985,4,1985
"WS","1985-05",0,1985,5,1985
"WS","1985-06",0,1985,6,1985
"WS","1985-07",41.1,1985,7,1985
"WS","1985-08",19.85,1985,8,1986
"WS","1985-09",52.84,1985,9,1986
"WS","1985-10",37.67,1985,10,1986
"WS","1985-11",50.22,1985,11,1986
"WS","1985-12",16.7,1985,12,1986
"WS","1986-01",1.05,1986,1,1986
"WS","1986-02",44.75,1986,2,1986
"WS","1986-03",27.48,1986,3,1986
"WS","1986-04",3.9,1986,4,1986
"WS","1986-05",3.31,1986,5,1986
"WS","1986-06",0.32,1986,6,1986
"WS","1986-07",30.1,1986,7,1986
"WS","1986-08",57.33,1986,8,1987
"WS","1986-09",11.58,1986,9,1987
"WS","1986-10",23.87,1986,10,1987
"WS","1986-11",8.85,1986,11,1987
"WS","1986-12",46.17,1986,12,1987
"WS","1987-01",20.68,1987,1,1987
"WS","1987-02",48.86,1987,2,1987
"WS","1987-03",6.01,1987,3,1987
"WS","1987-04",0.33,1987,4,1987
"WS","1987-05",2.77,1987,5,1987
"WS","1987-06",1.9,1987,6,1987
"WS","1987-07",10.39,1987,7,1987
"WS","1987-08",29.57,1987,8,1988
"WS","1987-09",18.02,1987,9,1988
"WS","1987-10",14.81,1987,10,1988
"WS","1987-11",27.67,1987,11,1988
"WS","1987-12",28.26,1987,12,1988
"WS","1988-01",10.98,1988,1,1988
"WS","1988-02",11.32,1988,2,1988
"WS","1988-03",3.5,1988,3,1988
"WS","1988-04",43.31,1988,4,1988
"WS","1988-05",0,1988,5,1988
"WS","1988-06",1.97,1988,6,1988
"WS","1988-07",25.72,1988,7,1988
"WS","1988-08",65.66,1988,8,1989
"WS","1988-09",5.68,1988,9,1989
"WS","1988-10",50.57,1988,10,1989
"WS","1988-11",10.92,1988,11,1989
"WS","1988-12",5.25,1988,12,1989
"WS","1989-01",28.06,1989,1,1989
"WS","1989-02",0.68,1989,2,1989
"WS","1989-03",21.73,1989,3,1989
"WS","1989-04",0,1989,4,1989
"WS","1989-05",0,1989,5,1989
"WS","1989-06",2.42,1989,6,1989
"WS","1989-07",13.91,1989,7,1989
"WS","1989-08",15,1989,8,1990
"WS","1989-09",1.58,1989,9,1990
"WS","1989-10",29.07,1989,10,1990
"WS","1989-11",6.34,1989,11,1990
"WS","1989-12",14.54,1989,12,1990
"WS","1990-01",25.82,1990,1,1990
"WS","1990-02",24.64,1990,2,1990
"WS","1990-03",15.51,1990,3,1990
"WS","1990-04",9.15,1990,4,1990
"WS","1990-05",3.94,1990,5,1990
"WS","1990-06",2.75,1990,6,1990
"WS","1990-07",72.38,1990,7,1990
"WS","1990-08",114.32,1990,8,1991
"WS","1990-09",13.86,1990,9,1991
"WS","1990-10",9,1990,10,1991
"WS","1990-11",22.19,1990,11,1991
"WS","1990-12",52.74,1990,12,1991
"WS","1991-01",21.85,1991,1,1991
"WS","1991-02",13.97,1991,2,1991
"WS","1991-03",49.38,1991,3,1991
"WS","1991-04",0,1991,4,1991
"WS","1991-05",0,1991,5,1991
"WS","1991-06",1.18,1991,6,1991
"WS","1991-07",15.61,1991,7,1991
"WS","1991-08",22.23,1991,8,1992
"WS","1991-09",5.42,1991,9,1992
"WS","1991-10",19.16,1991,10,1992
"WS","1991-11",20.93,1991,11,1992
"WS","1991-12",51.69,1991,12,1992
"WS","1992-01",38.44,1992,1,1992
"WS","1992-02",64.27,1992,2,1992
"WS","1992-03",80.53,1992,3,1992
"WS","1992-04",13.03,1992,4,1992
"WS","1992-05",27.23,1992,5,1992
"WS","1992-06",5.57,1992,6,1992
"WS","1992-07",26.31,1992,7,1992
"WS","1992-08",74.62,1992,8,1993
"WS","1992-09",9.23,1992,9,1993
"WS","1992-10",14.57,1992,10,1993
"WS","1992-11",0.32,1992,11,1993
"WS","1992-12",86.3,1992,12,1993
"WS","1993-01",112.95,1993,1,1993
"WS","1993-02",41.92,1993,2,1993
"WS","1993-03",37.24,1993,3,1993
"WS","1993-04",0,1993,4,1993
"WS","1993-05",7.33,1993,5,1993
"WS","1993-06",0,1993,6,1993
"WS","1993-07",16.32,1993,7,1993
"WS","1993-08",95.89,1993,8,1994
"WS","1993-09",12.54,1993,9,1994
"WS","1993-10",12.37,1993,10,1994
"WS","1993-11",62.6,1993,11,1994
"WS","1993-12",4.42,1993,12,1994
"WS","1994-01",1.67,1994,1,1994
"WS","1994-02",31.64,1994,2,1994
"WS","1994-03",21.21,1994,3,1994
"WS","1994-04",6.43,1994,4,1994
"WS","1994-05",24.2,1994,5,1994
"WS","1994-06",1.12,1994,6,1994
"WS","1994-07",9.26,1994,7,1994
"WS","1994-08",15.08,1994,8,1995
"WS","1994-09",26.23,1994,9,1995
"WS","1994-10",29.55,1994,10,1995
"WS","1994-11",17.83,1994,11,1995
"WS","1994-12",67.75,1994,12,1995
"WS","1995-01",39.22,1995,1,1995
"WS","1995-02",38.76,1995,2,1995
"WS","1995-03",12.42,1995,3,1995
"WS","1995-04",8.61,1995,4,1995
"WS","1995-05",1.25,1995,5,1995
"WS","1995-06",0,1995,6,1995
"WS","1995-07",2.83,1995,7,1995
"WS","1995-08",63,1995,8,1996
"WS","1995-09",23.03,1995,9,1996
"WS","1995-10",0,1995,10,1996
"WS","1995-11",14.23,1995,11,1996
"WS","1995-12",0.86,1995,12,1996
"WS","1996-01",0,1996,1,1996
"WS","1996-02",50.41,1996,2,1996
"WS","1996-03",7.23,1996,3,1996
"WS","1996-04",0,1996,4,1996
"WS","1996-05",0,1996,5,1996
"WS","1996-06",0,1996,6,1996
"WS","1996-07",40.43,1996,7,1996
"WS","1996-08",26.22,1996,8,1997
"WS","1996-09",47.62,1996,9,1997
"WS","1996-10",4.46,1996,10,1997
"WS","1996-11",6.4,1996,11,1997
"WS","1996-12",0,1996,12,1997
"WS","1997-01",22.48,1997,1,1997
"WS","1997-02",8.18,1997,2,1997
"WS","1997-03",6.39,1997,3,1997
"WS","1997-04",9.93,1997,4,1997
"WS","1997-05",1.93,1997,5,1997
"WS","1997-06",0,1997,6,1997
"WS","1997-07",4.61,1997,7,1997
"WS","1997-08",49.42,1997,8,1998
"WS","1997-09",17.93,1997,9,1998
"WS","1997-10",10.48,1997,10,1998
"WS","1997-11",12.55,1997,11,1998
"WS","1997-12",62.1,1997,12,1998
"WS","1998-01",4.56,1998,1,1998
"WS","1998-02",93.46,1998,2,1998
"WS","1998-03",47.59,1998,3,1998
"WS","1998-04",8,1998,4,1998
"WS","1998-05",0,1998,5,1998
"WS","1998-06",0,1998,6,1998
"WS","1998-07",34.04,1998,7,1998
"WS","1998-08",41.67,1998,8,1999
"WS","1998-09",30.15,1998,9,1999
"WS","1998-10",1.72,1998,10,1999
"WS","1998-11",6.47,1998,11,1999
"WS","1998-12",7.44,1998,12,1999
"WS","1999-01",0,1999,1,1999
"WS","1999-02",2.19,1999,2,1999
"WS","1999-03",4.17,1999,3,1999
"WS","1999-04",24.67,1999,4,1999
"WS","1999-05",0,1999,5,1999
"WS","1999-06",0,1999,6,1999
"WS","1999-07",51.65,1999,7,1999
"WS","1999-08",31.04,1999,8,2000
"WS","1999-09",34.41,1999,9,2000
"WS","1999-10",0,1999,10,2000
"WS","1999-11",0,1999,11,2000
"WS","1999-12",0,1999,12,2000
"WS","2000-01",1.78,2000,1,2000
"WS","2000-02",0.63,2000,2,2000
"WS","2000-03",43.81,2000,3,2000
"WS","2000-04",0,2000,4,2000
"WS","2000-05",0,2000,5,2000
"WS","2000-06",38.4,2000,6,2000
"WS","2000-07",4.7,2000,7,2000
"WS","2000-08",38.76,2000,8,2001
"WS","2000-09",8.05,2000,9,2001
"WS","2000-10",73.91,2000,10,2001
"WS","2000-11",21.13,2000,11,2001
"WS","2000-12",0.24,2000,12,2001
"WS","2001-01",36.06,2001,1,2001
"WS","2001-02",26.11,2001,2,2001
"WS","2001-03",19.54,2001,3,2001
"WS","2001-04",32.74,2001,4,2001
"WS","2001-05",3.16,2001,5,2001
"WS","2001-06",5,2001,6,2001
"WS","2001-07",36.16,2001,7,2001
"WS","2001-08",46.47,2001,8,2002
"WS","2001-09",0,2001,9,2002
"WS","2001-10",10.48,2001,10,2002
"WS","2001-11",1.56,2001,11,2002
"WS","2001-12",25.25,2001,12,2002
"WS","2002-01",2.41,2002,1,2002
"WS","2002-02",0,2002,2,2002
"WS","2002-03",3.18,2002,3,2002
"WS","2002-04",1.64,2002,4,2002
"WS","2002-05",0,2002,5,2002
"WS","2002-06",0,2002,6,2002
"WS","2002-07",20.98,2002,7,2002
"WS","2002-08",16.41,2002,8,2003
"WS","2002-09",31.08,2002,9,2003
"WS","2002-10",2.96,2002,10,2003
"WS","2002-11",21.59,2002,11,2003
"WS","2002-12",15.92,2002,12,2003
"WS","2003-01",1.9,2003,1,2003
"WS","2003-02",45.04,2003,2,2003
"WS","2003-03",9.03,2003,3,2003
"WS","2003-04",2.99,2003,4,2003
"WS","2003-05",0,2003,5,2003
"WS","2003-06",0,2003,6,2003
